_id,accountId,projectId,date,userId,roleId,teamId,isDeleted,userType,customerId,allocatedMins,softAllocatedMins,hardAllocatedMins,estimatedRevenue,actualRevenue,estimatedMargin,actualMargin,estimatedCost,actualCost,actualProfit,estimatedProfit,estimatedRevenueInProjectCurrency,actualRevenueInProjectCurrency,estimatedMarginInProjectCurrency,actualMarginInProjectCurrency,estimatedCostInProjectCurrency,actualCostInProjectCurrency,actualProfitInProjectCurrency,estimatedProfitInProjectCurrency,billableMinutes,nonBillableMinutes,costRate,billRate,trackedMinutes,utilisation,billableUtilisation,plannedUtilisation,capacityInMinutes,financeType,version,primaryTableMaxVersion._id,primaryTableMaxVersion.version
2024-04-04_336448_323760_85704,16946,336448,04-04-2024,323760,85704,0,0,,200924,496.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,0,0,0.0,480,1.0,1.0,1.0333333333333334,480,TIME_AND_MATERIAL,1742570769494616838,2024-04-04_336448_323760_85704,1742570769494616838
2024-04-04_336448_323761_85705,16946,336448,04-04-2024,323761,85705,0,0,,200924,496.0,0.0,496.0,0.0,0.0,0.0,0.0,611.73,592.0,-592.0,-611.73,0.0,0.0,0.0,0.0,611.73,592.0,-592.0,-611.73,480,0,74,0.0,480,1.0,1.0,1.0333333333333334,480,TIME_AND_MATERIAL,1742570787501343712,2024-04-04_336448_323761_85705,1742570787501343712
2024-04-04_336448_323762_85706,16946,336448,04-04-2024,323762,85706,0,0,,200924,496.0,0.0,496.0,0.0,0.0,0.0,0.0,462.93,448.0,-448.0,-462.93,0.0,0.0,0.0,0.0,462.93,448.0,-448.0,-462.93,480,0,56,0.0,480,1.0,1.0,1.0333333333333334,480,TIME_AND_MATERIAL,1742570785491552391,2024-04-04_336448_323762_85706,1742570785491552391
2024-04-04_336448_323764_85708,16946,336448,04-04-2024,323764,85708,0,0,,200924,496.0,0.0,496.0,0.0,0.0,0.0,0.0,347.2,336.0,-336.0,-347.2,0.0,0.0,0.0,0.0,347.2,336.0,-336.0,-347.2,480,0,42,0.0,480,1.0,1.0,1.0333333333333334,480,TIME_AND_MATERIAL,1742570532428318811,2024-04-04_336448_323764_85708,1742570532428318811
2024-04-04_336448_323765_85707,16946,336448,04-04-2024,323765,85707,0,0,,200924,496.0,0.0,496.0,0.0,0.0,0.0,0.0,305.87,296.0,-296.0,-305.87,0.0,0.0,0.0,0.0,305.87,296.0,-296.0,-305.87,480,0,37,0.0,480,1.0,1.0,1.0333333333333334,480,TIME_AND_MATERIAL,1742570766537756121,2024-04-04_336448_323765_85707,1742570766537756121
2024-04-04_336448_323767_85709,16946,336448,04-04-2024,323767,85709,0,0,,200924,30.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-30.0,0,0,60,0.0,0,0.0,0.0,0.0625,480,TIME_AND_MATERIAL,1742570508413048141,2024-04-04_336448_323767_85709,1742570508413048141
2024-04-04_336448_323768_85710,16946,336448,04-04-2024,323768,85710,0,0,,200924,38.0,0.0,38.0,0.0,0.0,0.0,0.0,117.8,0.0,0.0,-117.8,0.0,0.0,0.0,0.0,117.8,0.0,0.0,-117.8,0,0,186,0.0,0,0.0,0.0,0.0791666666666666,480,TIME_AND_MATERIAL,1742570784496158295,2024-04-04_336448_323768_85710,1742570784496158295
2024-04-04_336450_235382_75461,16946,336450,04-04-2024,235382,75461,0,0,,200924,180.0,0.0,180.0,555.0,555.0,24.324324324324326,-26.126126126126124,420.0,700.0,-145.0,135.0,555.0,555.0,24.324324324324326,-26.126126126126124,420.0,700.0,-145.0,135.0,180,120,140,185.0,300,1.25,0.75,0.75,240,TIME_AND_MATERIAL,1742560862001851637,2024-04-04_336450_235382_75461,1742560862001851637
2024-04-04_336450_297497_82411,16946,336450,04-04-2024,297497,82411,0,0,,200924,360.0,0.0,360.0,1110.0,1295.0,24.324324324324326,24.324324324324326,840.0,980.0,315.0,270.0,1110.0,1295.0,24.324324324324326,24.324324324324326,840.0,980.0,315.0,270.0,420,0,140,185.0,420,0.875,0.875,0.75,480,TIME_AND_MATERIAL,1742560858999580232,2024-04-04_336450_297497_82411,1742560858999580232
2024-04-04_336450_297498_82411,16946,336450,04-04-2024,297498,82411,0,0,,200924,120.0,0.0,120.0,370.0,601.25,24.324324324324326,-86.27858627858627,280.0,1120.0,-518.75,90.0,370.0,601.25,24.324324324324326,-86.27858627858627,280.0,1120.0,-518.75,90.0,195,285,140,185.0,480,1.0,0.40625,0.25,480,TIME_AND_MATERIAL,1742560861002370985,2024-04-04_336450_297498_82411,1742560861002370985
2024-04-04_336454_279501_75461,16946,336454,04-04-2024,279501,75461,0,0,,200928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-70.0,0.0,0,30,140,0.0,30,0.0625,0.0,0.0,480,,1742567979859001496,2024-04-04_336454_279501_75461,1742567979859001496
2024-04-04_336454_297490_82413,16946,336454,04-04-2024,297490,82413,0,0,,200928,180.0,0.0,180.0,0.0,0.0,0.0,0.0,420.0,700.0,-700.0,-420.0,0.0,0.0,0.0,0.0,420.0,700.0,-700.0,-420.0,300,0,140,0.0,300,0.625,0.625,0.375,480,,1742567973847218451,2024-04-04_336454_297490_82413,1742567973847218451
2024-04-04_336454_297496_75460,16946,336454,04-04-2024,297496,75460,0,0,,200928,24.0,0.0,24.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,-56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,-56.0,0,0,140,0.0,0,0.0,0.0,0.05,480,,1742567820798458078,2024-04-04_336454_297496_75460,1742567820798458078
2024-04-04_336457_297488_84248,16946,336457,04-04-2024,297488,84248,0,0,,200931,24.0,0.0,24.0,97.92,979.2,42.810457516339866,42.810457516339866,56.0,560.0,419.2000000000001,41.92,90.0,900.0,42.81111111111111,42.81,51.47,514.71,385.29,38.53,240,0,140,244.8,240,0.5,0.5,0.05,480,TIME_AND_MATERIAL,1742567718748944447,2024-04-04_336457_297488_84248,1742567718748944447
2024-04-04_336464_275181_75461,16946,336464,04-04-2024,275181,75461,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-70.0,0.0,0,30,140,0.0,30,0.0625,0.0,0.0,480,NON_BILLABLE,1742568056125840722,2024-04-04_336464_275181_75461,1742568056125840722
2024-04-04_336464_279501_75461,16946,336464,04-04-2024,279501,75461,0,0,,203883,24.0,0.0,24.0,0.0,0.0,0.0,0.0,56.0,70.0,-70.0,-56.0,0.0,0.0,0.0,0.0,56.0,70.0,-70.0,-56.0,0,30,140,0.0,30,0.0625,0.0,0.05,480,NON_BILLABLE,1742568057127294083,2024-04-04_336464_279501_75461,1742568057127294083
2024-04-04_336471_297498_82411,16946,336471,04-04-2024,297498,82411,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-70.0,0.0,0,30,140,0.0,30,0.0625,0.0,0.0,480,NON_BILLABLE,1742571860415016878,2024-04-04_336471_297498_82411,1742571860415016878
2024-04-04_336472_275181_75461,16946,336472,04-04-2024,275181,75461,0,0,,203883,24.0,0.0,24.0,0.0,0.0,0.0,0.0,56.0,210.0,-210.0,-56.0,0.0,0.0,0.0,0.0,56.0,210.0,-210.0,-56.0,0,90,140,0.0,90,0.1875,0.0,0.05,480,NON_BILLABLE,1742569946315784929,2024-04-04_336472_275181_75461,1742569946315784929
2024-04-04_336472_297488_84248,16946,336472,04-04-2024,297488,84248,0,0,,203883,48.0,0.0,48.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,-112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,-112.0,0,0,140,0.0,0,0.0,0.0,0.1,480,NON_BILLABLE,1742569970365039204,2024-04-04_336472_297488_84248,1742569970365039204
2024-04-04_336472_297489_82412,16946,336472,04-04-2024,297489,82412,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0,60,140,0.0,60,0.125,0.0,0.0,480,NON_BILLABLE,1742569878261865616,2024-04-04_336472_297489_82412,1742569878261865616
2024-04-04_336474_293237_82411,16946,336474,04-04-2024,293237,82411,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-105.0,0.0,0,45,140,0.0,45,0.09375,0.0,0.0,480,NON_BILLABLE,1742567674738608162,2024-04-04_336474_293237_82411,1742567674738608162
2024-04-04_336474_297499_82411,16946,336474,04-04-2024,297499,82411,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,-560.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,-560.0,0.0,0,240,140,0.0,240,0.5,0.0,0.0,480,NON_BILLABLE,1742567670764678168,2024-04-04_336474_297499_82411,1742567670764678168
2024-04-04_336476_293237_82411,16946,336476,04-04-2024,293237,82411,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-105.0,0.0,0,45,140,0.0,45,0.09375,0.0,0.0,480,NON_BILLABLE,1742567900149786241,2024-04-04_336476_293237_82411,1742567900149786241
2024-04-04_336476_297498_82411,16946,336476,04-04-2024,297498,82411,0,0,,203883,18.0,0.0,18.0,0.0,0.0,0.0,0.0,42.0,70.0,-70.0,-42.0,0.0,0.0,0.0,0.0,42.0,70.0,-70.0,-42.0,0,30,140,0.0,30,0.0625,0.0,0.0375,480,NON_BILLABLE,1742567944163723784,2024-04-04_336476_297498_82411,1742567944163723784
2024-04-04_336478_275181_75461,16946,336478,04-04-2024,275181,75461,0,0,,203883,240.0,0.0,240.0,0.0,0.0,0.0,0.0,560.0,560.0,-560.0,-560.0,0.0,0.0,0.0,0.0,560.0,560.0,-560.0,-560.0,0,240,140,0.0,240,0.5,0.0,0.5,480,NON_BILLABLE,1742570595433387657,2024-04-04_336478_275181_75461,1742570595433387657
2024-04-04_336478_279501_75461,16946,336478,04-04-2024,279501,75461,0,0,,203883,120.0,0.0,120.0,0.0,0.0,0.0,0.0,280.0,140.0,-140.0,-280.0,0.0,0.0,0.0,0.0,280.0,140.0,-140.0,-280.0,0,60,140,0.0,60,0.125,0.0,0.25,480,NON_BILLABLE,1742570481411681653,2024-04-04_336478_279501_75461,1742570481411681653
2024-04-04_336478_293237_82411,16946,336478,04-04-2024,293237,82411,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,-35.0,0.0,0,15,140,0.0,15,0.03125,0.0,0.0,480,NON_BILLABLE,1742570028317399938,2024-04-04_336478_293237_82411,1742570028317399938
2024-04-04_336478_297489_82412,16946,336478,04-04-2024,297489,82412,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,-945.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,-945.0,0.0,0,405,140,0.0,405,0.84375,0.0,0.0,480,NON_BILLABLE,1742570026315342368,2024-04-04_336478_297489_82412,1742570026315342368
2024-04-04_336478_297493_82411,16946,336478,04-04-2024,297493,82411,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,-280.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,-280.0,0.0,0,120,140,0.0,120,0.25,0.0,0.0,480,NON_BILLABLE,1742570028315899872,2024-04-04_336478_297493_82411,1742570028315899872
2024-04-04_336478_297498_82411,16946,336478,04-04-2024,297498,82411,0,0,,203883,18.0,0.0,18.0,0.0,0.0,0.0,0.0,42.0,70.0,-70.0,-42.0,0.0,0.0,0.0,0.0,42.0,70.0,-70.0,-42.0,0,30,140,0.0,30,0.0625,0.0,0.0375,480,NON_BILLABLE,1742570543424243131,2024-04-04_336478_297498_82411,1742570543424243131
2024-04-04_336478_297499_82411,16946,336478,04-04-2024,297499,82411,0,0,,203883,240.0,0.0,240.0,0.0,0.0,0.0,0.0,560.0,280.0,-280.0,-560.0,0.0,0.0,0.0,0.0,560.0,280.0,-280.0,-560.0,0,120,140,0.0,120,0.25,0.0,0.5,480,NON_BILLABLE,1742570466410904156,2024-04-04_336478_297499_82411,1742570466410904156
2024-04-04_336479_293237_82411,16946,336479,04-04-2024,293237,82411,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-105.0,0.0,0,45,140,0.0,45,0.09375,0.0,0.0,480,NON_BILLABLE,1742567705736319759,2024-04-04_336479_293237_82411,1742567705736319759
2024-04-04_346956_235382_75461,16946,346956,04-04-2024,235382,75461,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-70.0,0.0,0,30,140,0.0,30,0.125,0.0,0.0,240,NON_BILLABLE,1742560456851155183,2024-04-04_346956_235382_75461,1742560456851155183
2024-04-04_346956_293237_82411,16946,346956,04-04-2024,293237,82411,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,-560.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,-560.0,0.0,0,240,140,0.0,240,0.5,0.0,0.0,480,NON_BILLABLE,1742560459849005295,2024-04-04_346956_293237_82411,1742560459849005295
2024-04-04_346956_297488_84248,16946,346956,04-04-2024,297488,84248,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,-280.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,-280.0,0.0,0,120,140,0.0,120,0.25,0.0,0.0,480,NON_BILLABLE,1742560457854151679,2024-04-04_346956_297488_84248,1742560457854151679
2024-04-04_346956_297489_82412,16946,346956,04-04-2024,297489,82412,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0,60,140,0.0,60,0.125,0.0,0.0,480,NON_BILLABLE,1742560454849853729,2024-04-04_346956_297489_82412,1742560454849853729
2024-04-04_346956_297492_82411,16946,346956,04-04-2024,297492,82411,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,-700.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,-700.0,0.0,0,300,140,0.0,300,0.625,0.0,0.0,480,NON_BILLABLE,1742560454850383177,2024-04-04_346956_297492_82411,1742560454850383177
2024-04-04_346956_297496_84248,16946,346956,04-04-2024,297496,84248,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0,60,140,0.0,60,0.125,0.0,0.0,480,NON_BILLABLE,1742560459848239858,2024-04-04_346956_297496_84248,1742560459848239858
2024-04-04_346956_297497_82411,16946,346956,04-04-2024,297497,82411,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0,60,140,0.0,60,0.125,0.0,0.0,480,NON_BILLABLE,1742560458865361475,2024-04-04_346956_297497_82411,1742560458865361475
2024-04-04_346956_297498_82411,16946,346956,04-04-2024,297498,82411,0,0,,203883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-70.0,0.0,0,30,140,0.0,30,0.0625,0.0,0.0,480,NON_BILLABLE,1742560455866682473,2024-04-04_346956_297498_82411,1742560455866682473
2024-04-05_325431_297488_84248,16946,325431,04-05-2024,297488,84248,0,0,,194508,6.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,19.18,0.0,0.0,-19.18,0,0,140,0.0,0,0.0,0.0,0.0125,480,TIME_AND_MATERIAL,1742560144730738481,2024-04-05_325431_297488_84248,1742560144730738481
2024-04-05_325706_279501_75461,16946,325706,04-05-2024,279501,75461,0,0,,194637,240.0,0.0,240.0,0.0,0.0,0.0,0.0,560.0,560.0,-560.0,-560.0,0.0,0.0,0.0,0.0,514.71,514.71,-514.71,-514.71,240,0,140,0.0,240,0.5,0.5,0.5,480,FIXED_FEE,1743929108822748223,2024-04-05_325706_279501_75461,1743929108822748223
2024-04-05_325706_293237_82411,16946,325706,04-05-2024,293237,82411,0,0,,194637,240.0,0.0,240.0,0.0,0.0,0.0,0.0,560.0,315.0,-315.0,-560.0,0.0,0.0,0.0,0.0,514.71,289.53,-289.53,-514.71,135,0,140,0.0,135,0.28125,0.28125,0.5,480,FIXED_FEE,1743929108774864891,2024-04-05_325706_293237_82411,1743929108774864891
2024-04-05_325706_297488_84248,16946,325706,04-05-2024,297488,84248,0,0,,194637,96.0,0.0,96.0,0.0,0.0,0.0,0.0,224.0,490.0,-490.0,-224.0,0.0,0.0,0.0,0.0,205.88,450.37,-450.37,-205.88,210,0,140,0.0,210,0.4375,0.4375,0.2,480,FIXED_FEE,1743929108912326387,2024-04-05_325706_297488_84248,1743929108912326387
2024-04-05_325706_297489_82412,16946,325706,04-05-2024,297489,82412,0,0,,194637,240.0,0.0,240.0,0.0,0.0,0.0,0.0,560.0,420.0,-420.0,-560.0,0.0,0.0,0.0,0.0,514.71,386.03,-386.03,-514.71,180,0,140,0.0,180,0.375,0.375,0.5,480,FIXED_FEE,1743929107807268583,2024-04-05_325706_297489_82412,1743929107807268583
2024-04-05_325706_297492_82411,16946,325706,04-05-2024,297492,82411,0,0,,194637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,-490.0,0.0,0.0,0.0,0.0,0.0,0.0,450.37,-450.37,0.0,210,0,140,0.0,210,0.4375,0.4375,0.0,480,FIXED_FEE,1743929085578066329,2024-04-05_325706_297492_82411,1743929085578066329
2024-04-05_325706_297500_75460,16946,325706,04-05-2024,297500,75460,0,0,,194637,360.0,0.0,360.0,0.0,0.0,0.0,0.0,840.0,1120.0,-1120.0,-840.0,0.0,0.0,0.0,0.0,772.06,1029.41,-1029.41,-772.06,480,0,140,0.0,480,1.0,1.0,0.75,480,FIXED_FEE,1743929108661627662,2024-04-05_325706_297500_75460,1743929108661627662
2024-04-05_325706_305129_75460,16946,325706,04-05-2024,305129,75460,0,0,,194637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,-1120.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.41,-1029.41,0.0,480,0,140,0.0,480,1.0,1.0,0.0,480,FIXED_FEE,1743929085802138368,2024-04-05_325706_305129_75460,1743929085802138368
2024-04-05_336426_279501_75461,16946,336426,04-05-2024,279501,75461,0,0,,200913,24.0,0.0,24.0,0.0,0.0,0.0,0.0,56.0,70.0,-70.0,-56.0,0.0,0.0,0.0,0.0,56.0,70.0,-70.0,-56.0,0,30,140,0.0,30,0.0625,0.0,0.05,480,,1742573271950969332,2024-04-05_336426_279501_75461,1742573271950969332
2024-04-05_336427_279501_75461,16946,336427,04-05-2024,279501,75461,0,0,,200914,6.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,-14.0,0,0,140,0.0,0,0.0,0.0,0.0125,480,,1742571188144369885,2024-04-05_336427_279501_75461,1742571188144369885
2024-04-05_336429_279501_75461,16946,336429,04-05-2024,279501,75461,0,0,,200916,72.0,0.0,72.0,0.0,0.0,0.0,0.0,168.0,70.0,-70.0,-168.0,0.0,0.0,0.0,0.0,168.0,70.0,-70.0,-168.0,30,0,140,0.0,30,0.0625,0.0625,0.15,480,,1742567785071872048,2024-04-05_336429_279501_75461,1742567785071872048
2024-04-05_336429_297490_82413,16946,336429,04-05-2024,297490,82413,0,0,,200916,192.0,0.0,192.0,0.0,0.0,0.0,0.0,448.0,560.0,-560.0,-448.0,0.0,0.0,0.0,0.0,448.0,560.0,-560.0,-448.0,240,0,140,0.0,240,0.5,0.5,0.4,480,,1742567787080166516,2024-04-05_336429_297490_82413,1742567787080166516
2024-04-05_336429_297493_82411,16946,336429,04-05-2024,297493,82411,0,0,,200916,336.0,0.0,336.0,0.0,0.0,0.0,0.0,784.0,700.0,-700.0,-784.0,0.0,0.0,0.0,0.0,784.0,700.0,-700.0,-784.0,300,0,140,0.0,300,0.625,0.625,0.7,480,,1742567784062420378,2024-04-05_336429_297493_82411,1742567784062420378
2024-04-05_336429_297499_82411,16946,336429,04-05-2024,297499,82411,0,0,,200916,48.0,0.0,48.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,-112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,-112.0,0,0,140,0.0,0,0.0,0.0,0.1,480,,1742567768060908978,2024-04-05_336429_297499_82411,1742567768060908978
2024-04-05_336429_305124_75460,16946,336429,04-05-2024,305124,75460,0,0,,200916,480.0,0.0,480.0,0.0,0.0,0.0,0.0,1120.0,840.0,-840.0,-1120.0,0.0,0.0,0.0,0.0,1120.0,840.0,-840.0,-1120.0,360,0,140,0.0,360,0.75,0.75,1.0,480,,1742567772071654517,2024-04-05_336429_305124_75460,1742567772071654517
2024-04-05_336439_275181_75461,16946,336439,04-05-2024,275181,75461,0,0,,200923,96.0,0.0,96.0,0.0,0.0,0.0,0.0,224.0,140.0,-140.0,-224.0,0.0,0.0,0.0,0.0,224.0,140.0,-140.0,-224.0,60,0,140,0.0,60,0.125,0.125,0.2,480,,1742569798208751036,2024-04-05_336439_275181_75461,1742569798208751036
2024-04-05_336439_297490_82413,16946,336439,04-05-2024,297490,82413,0,0,,200923,120.0,0.0,120.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,-280.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,-280.0,0,0,140,0.0,0,0.0,0.0,0.25,480,,1742569836214484917,2024-04-05_336439_297490_82413,1742569836214484917
2024-04-05_336439_297496_75460,16946,336439,04-05-2024,297496,75460,0,0,,200923,240.0,0.0,240.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,-560.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,-560.0,0,0,140,0.0,0,0.0,0.0,0.5,480,,1742569815195578668,2024-04-05_336439_297496_75460,1742569815195578668
2024-04-05_336439_297496_84248,16946,336439,04-05-2024,297496,84248,0,0,,200923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,-910.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,-910.0,0.0,390,0,140,0.0,390,0.8125,0.8125,0.0,480,,1742569788190915133,2024-04-05_336439_297496_84248,1742569788190915133
2024-04-05_336439_297498_82411,16946,336439,04-05-2024,297498,82411,0,0,,200923,12.0,0.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,-28.0,0,0,140,0.0,0,0.0,0.0,0.025,480,,1742569798210883727,2024-04-05_336439_297498_82411,1742569798210883727
2024-04-05_336439_305125_75460,16946,336439,04-05-2024,305125,75460,0,0,,200923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,-1120.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,-1120.0,0.0,480,0,140,0.0,480,4.0,4.0,0.0,120,,1742569785202928760,2024-04-05_336439_305125_75460,1742569785202928760
2024-04-05_336439_305125_96901,16946,336439,04-05-2024,305125,96901,0,0,,200923,480.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,4.0,120,,1742569806204452701,2024-04-05_336439_305125_96901,1742569806204452701
2024-04-05_336439_305132_75460,16946,336439,04-05-2024,305132,75460,0,0,,200923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,-1120.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,-1120.0,0.0,480,0,140,0.0,480,1.0,1.0,0.0,480,,1742569786262463727,2024-04-05_336439_305132_75460,1742569786262463727
2024-04-05_336439_305132_96901,16946,336439,04-05-2024,305132,96901,0,0,,200923,480.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,480,,1742569826203748362,2024-04-05_336439_305132_96901,1742569826203748362
2024-04-05_336439_305134_75460,16946,336439,04-05-2024,305134,75460,0,0,,200923,240.0,0.0,240.0,0.0,0.0,0.0,0.0,560.0,560.0,-560.0,-560.0,0.0,0.0,0.0,0.0,560.0,560.0,-560.0,-560.0,240,0,140,0.0,240,0.5,0.5,0.5,480,,1742569811206992310,2024-04-05_336439_305134_75460,1742569811206992310
2024-04-05_336440_297489_82412,16946,336440,04-05-2024,297489,82412,0,0,,200923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,-35.0,0.0,15,0,140,0.0,15,0.03125,0.03125,0.0,480,,1742567364987136718,2024-04-05_336440_297489_82412,1742567364987136718
2024-04-05_336440_297490_82413,16946,336440,04-05-2024,297490,82413,0,0,,200923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,-140.0,0.0,60,0,140,0.0,60,0.125,0.125,0.0,480,,1742567369986335707,2024-04-05_336440_297490_82413,1742567369986335707
2024-04-05_336444_297496_75460,16946,336444,04-05-2024,297496,75460,0,0,,200923,24.0,0.0,24.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,-56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,-56.0,0,0,140,0.0,0,0.0,0.0,0.05,480,,1742564386758705448,2024-04-05_336444_297496_75460,1742564386758705448
2024-04-05_336444_297501_96901,16946,336444,04-05-2024,297501,96901,0,0,,200923,180.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.375,480,,1742564376758264389,2024-04-05_336444_297501_96901,1742564376758264389
2024-04-05_336448_305136_85698,16946,336448,04-05-2024,305136,85698,0,0,,200924,248.0,0.0,248.0,0.0,0.0,0.0,0.0,731.6,708.0,-708.0,-731.6,0.0,0.0,0.0,0.0,731.6,708.0,-708.0,-731.6,240,0,177,0.0,240,0.5,0.5,0.5166666666666667,480,TIME_AND_MATERIAL,1742570506408733593,2024-04-05_336448_305136_85698,1742570506408733593
2024-04-05_336448_323754_85700,16946,336448,04-05-2024,323754,85700,0,0,,200924,248.0,0.0,248.0,0.0,0.0,0.0,0.0,248.0,240.0,-240.0,-248.0,0.0,0.0,0.0,0.0,248.0,240.0,-240.0,-248.0,240,0,60,0.0,240,0.5,0.5,0.5166666666666667,480,TIME_AND_MATERIAL,1742570786503758226,2024-04-05_336448_323754_85700,1742570786503758226
2024-04-05_336448_323755_85699,16946,336448,04-05-2024,323755,85699,0,0,,200924,496.0,0.0,496.0,0.0,0.0,0.0,0.0,496.0,480.0,-480.0,-496.0,0.0,0.0,0.0,0.0,496.0,480.0,-480.0,-496.0,480,0,60,0.0,480,1.0,1.0,1.0333333333333334,480,TIME_AND_MATERIAL,1742570508412014586,2024-04-05_336448_323755_85699,1742570508412014586
