"projectMembershipId","projectId","permissionSetId","userId","accountId","active","isDeleted","sourceType","version","isDeafult","_id","updatedAt","joinedAt","primaryTableMaxVersion._id","primaryTableMaxVersion.version"
"1439539","342913","329682","297502","16946","1","0","DEFAULT","1742554581799293954","true","1439539","","1720656000000","1439539","1742554581799293954"
"1452415","342913","329682","305155","16946","1","0","DEFAULT","1742554576628730529","true","1452415","","1721174400000","1452415","1742554576628730529"
"1452417","342913","201927","305292","16946","1","0","DEFAULT","1742554576628485786","true","1452417","","1721174400000","1452417","1742554576628485786"
"1484119","346956","204282","235382","16946","1","0","DEFAULT","1742554612798769706","true","1484119","","1722384000000","1484119","1742554612798769706"
"1485692","346956","204282","275181","16946","1","0","DEFAULT","1742554602391338003","true","1485692","","1722384000000","1485692","1742554602391338003"
"1444693","346956","201926","279501","16946","1","0","DEFAULT","1742554581802265132","true","1444693","","1721001600000","1444693","1742554581802265132"
"1485693","346956","204282","293237","16946","1","0","DEFAULT","1743176871354947903","true","1485693","","1722384000000","1485693","1743176871354947903"
"1485700","346956","221206","297488","16946","1","0","DEFAULT","1743176941203583829","true","1485700","","1722384000000","1485700","1743176941203583829"
"1485694","346956","204282","297489","16946","1","0","DEFAULT","1742554597217908274","true","1485694","","1722384000000","1485694","1742554597217908274"
"1485701","346956","201927","297490","16946","1","0","DEFAULT","1743177681976156069","true","1485701","","1722384000000","1485701","1743177681976156069"
"1485695","346956","201927","297491","16946","1","0","DEFAULT","1742554597219448544","true","1485695","","1722384000000","1485695","1742554597219448544"
"1485703","346956","201927","297492","16946","1","0","DEFAULT","1742554597225453300","true","1485703","","1722384000000","1485703","1742554597225453300"
"1485696","346956","201927","297493","16946","1","0","DEFAULT","1743178030533398433","true","1485696","","1722384000000","1485696","1743178030533398433"
"1485704","346956","201927","297494","16946","1","0","DEFAULT","1742554597225943206","true","1485704","","1722384000000","1485704","1742554597225943206"
"1485705","346956","201927","297496","16946","1","0","DEFAULT","1742554597226189497","true","1485705","","1722384000000","1485705","1742554597226189497"
"1485706","346956","201927","297497","16946","1","0","DEFAULT","1743177056281128935","true","1485706","","1722384000000","1485706","1743177056281128935"
"1485697","346956","201927","297498","16946","1","0","DEFAULT","1743176924091543055","true","1485697","","1722384000000","1485697","1743176924091543055"
"1485698","346956","201927","297499","16946","1","0","DEFAULT","1743176982877090113","true","1485698","","1722384000000","1485698","1743176982877090113"
"1485699","346956","201927","297500","16946","1","0","DEFAULT","1743177009178471488","true","1485699","","1722384000000","1485699","1743177009178471488"
"1444694","346957","201926","279501","16946","1","0","DEFAULT","1742554581802517521","true","1444694","","1721001600000","1444694","1742554581802517521"
"1448614","347851","201926","235382","16946","1","0","DEFAULT","1742554581799050539","true","1448614","","1721088000000","1448614","1742554581799050539"
"1452046","347851","201927","305292","16946","1","0","DEFAULT","1742554576627990219","true","1452046","","1721174400000","1452046","1742554576627990219"
"1463029","351944","201926","235382","16946","1","0","DEFAULT","1742554581802766609","true","1463029","","1721606400000","1463029","1742554581802766609"
"1470057","353230","201926","275181","16946","1","0","DEFAULT","1742554612799013170","true","1470057","","1721865600000","1470057","1742554612799013170"
"1591758","353230","201927","297493","16946","1","0","DEFAULT","1743178030539353815","true","1591758","","1724803200000","1591758","1743178030539353815"
"1591689","353230","201927","297494","16946","1","0","DEFAULT","1742554602387319178","true","1591689","","1724803200000","1591689","1742554602387319178"
"1484778","356648","201926","275181","16946","1","0","DEFAULT","1742554618111900323","true","1484778","","1722384000000","1484778","1742554618111900323"
"1496710","359892","201926","284088","16946","1","0","DEFAULT","1742554592065941374","true","1496710","","1722816000000","1496710","1742554592065941374"
"1505857","359892","204282","306301","16946","1","0","DEFAULT","1742554597216213725","true","1505857","","1723075200000","1505857","1742554597216213725"
"1505340","361879","201926","275181","16946","1","0","DEFAULT","1742554592066200316","true","1505340","","1723075200000","1505340","1742554592066200316"
"1667837","377953","201926","293237","16946","1","0","DEFAULT","1743176871349486174","true","1667837","","1727049600000","1667837","1743176871349486174"
"1587614","377953","204282","297489","16946","1","0","DEFAULT","1742554597218168548","true","1587614","","1724716800000","1587614","1742554597218168548"
"1587615","377953","201927","297492","16946","1","0","DEFAULT","1742554597231389150","true","1587615","","1724716800000","1587615","1742554597231389150"
"1587616","377953","201927","297493","16946","1","0","DEFAULT","1743178030539607401","true","1587616","","1724716800000","1587616","1743178030539607401"
"1727194","378048","201926","275181","16946","1","0","DEFAULT","1742592265252197607","true","1727194","","1728518400000","1727194","1742592265252197607"
"1679402","378048","204282","293237","16946","1","0","DEFAULT","1743176871349730073","true","1679402","","1727222400000","1679402","1743176871349730073"
"1588083","378048","221206","297488","16946","1","0","DEFAULT","1743176941203829477","true","1588083","","1724803200000","1588083","1743176941203829477"
"1588084","378048","201927","297494","16946","1","0","DEFAULT","1742592265251468821","true","1588084","","1724803200000","1588084","1742592265251468821"
"1679400","378048","201927","297497","16946","1","0","DEFAULT","1743177056273694530","true","1679400","","1727222400000","1679400","1743177056273694530"
"1588082","378048","201927","297498","16946","1","0","DEFAULT","1743176918916813715","true","1588082","","1724803200000","1588082","1743176918916813715"
"1678539","386474","201926","235382","16946","1","0","DEFAULT","1742554581807379548","true","1678539","","1727222400000","1678539","1742554581807379548"
"1678540","386474","204282","275181","16946","1","0","DEFAULT","1742554592065694764","true","1678540","","1727222400000","1678540","1742554592065694764"
"1678541","386474","204282","279501","16946","1","0","DEFAULT","1742554586952447810","true","1678541","","1727222400000","1678541","1742554586952447810"
"1678542","386474","204282","293237","16946","1","0","DEFAULT","1743176866164931265","true","1678542","","1727222400000","1678542","1743176866164931265"
"1678543","386474","221206","297488","16946","1","0","DEFAULT","1743176941191195689","true","1678543","","1727222400000","1678543","1743176941191195689"
"1678548","386474","204282","297489","16946","1","0","DEFAULT","1742554586944433023","true","1678548","","1727222400000","1678548","1742554586944433023"
"1678549","386474","201927","297490","16946","1","0","DEFAULT","1743177681976395258","true","1678549","","1727222400000","1678549","1743177681976395258"
"1678550","386474","201927","297491","16946","1","0","DEFAULT","1742554586953697369","true","1678550","","1727222400000","1678550","1742554586953697369"
"1678551","386474","201927","297492","16946","1","0","DEFAULT","1742554586954205635","true","1678551","","1727222400000","1678551","1742554586954205635"
"1678552","386474","201927","297493","16946","1","0","DEFAULT","1743178030539854791","true","1678552","","1727222400000","1678552","1743178030539854791"
"1678553","386474","201927","297494","16946","1","0","DEFAULT","1742554586954952204","true","1678553","","1727222400000","1678553","1742554586954952204"
"1678554","386474","201927","297496","16946","1","0","DEFAULT","1742554586952207206","true","1678554","","1727222400000","1678554","1742554586952207206"
"1678555","386474","201927","297497","16946","1","0","DEFAULT","1743177056273159033","true","1678555","","1727222400000","1678555","1743177056273159033"
"1678556","386474","201927","297498","16946","1","0","DEFAULT","1743176924091792700","true","1678556","","1727222400000","1678556","1743176924091792700"
"1678557","386474","201927","297499","16946","1","0","DEFAULT","1743176982877335012","true","1678557","","1727222400000","1678557","1743176982877335012"
"1678558","386474","201927","297500","16946","1","0","DEFAULT","1743177009178728750","true","1678558","","1727222400000","1678558","1743177009178728750"
"1678576","386476","204282","235382","16946","1","0","DEFAULT","1742554592054121478","true","1678576","","1727222400000","1678576","1742554592054121478"
"1678577","386476","204282","275181","16946","1","0","DEFAULT","1742554586952940390","true","1678577","","1727222400000","1678577","1742554586952940390"
"1678578","386476","204282","279501","16946","1","0","DEFAULT","1742554592056243917","true","1678578","","1727222400000","1678578","1742554592056243917"
"1678579","386476","201926","293237","16946","1","0","DEFAULT","1743176871349972757","true","1678579","","1727222400000","1678579","1743176871349972757"
"1678580","386476","221206","297488","16946","1","0","DEFAULT","1743176941204468393","true","1678580","","1727222400000","1678580","1743176941204468393"
"1678581","386476","204282","297489","16946","1","0","DEFAULT","1742554586951211262","true","1678581","","1727222400000","1678581","1742554586951211262"
"1678582","386476","201927","297490","16946","1","0","DEFAULT","1743177681976892651","true","1678582","","1727222400000","1678582","1743177681976892651"
"1678583","386476","201927","297491","16946","1","0","DEFAULT","1742554586953938107","true","1678583","","1727222400000","1678583","1742554586953938107"
"1678584","386476","201927","297492","16946","1","0","DEFAULT","1742554592055991277","true","1678584","","1727222400000","1678584","1742554592055991277"
"1678586","386476","201927","297493","16946","1","0","DEFAULT","1743178030537091469","true","1678586","","1727222400000","1678586","1743178030537091469"
"1678589","386476","201927","297494","16946","1","0","DEFAULT","1742554592056984824","true","1678589","","1727222400000","1678589","1742554592056984824"
"1678590","386476","201927","297496","16946","1","0","DEFAULT","1742554592057503175","true","1678590","","1727222400000","1678590","1742554592057503175"
"1678591","386476","201927","297497","16946","1","0","DEFAULT","1743177056281618217","true","1678591","","1727222400000","1678591","1743177056281618217"
"1678593","386476","201927","297498","16946","1","0","DEFAULT","1743176924092292613","true","1678593","","1727222400000","1678593","1743176924092292613"
"1678594","386476","201927","297499","16946","1","0","DEFAULT","1743176982878069839","true","1678594","","1727222400000","1678594","1743176982878069839"
"1678595","386476","201927","297500","16946","1","0","DEFAULT","1743177009179240782","true","1678595","","1727222400000","1678595","1743177009179240782"
"1678596","386477","204282","235382","16946","1","0","DEFAULT","1742554555961033696","true","1678596","","1727222400000","1678596","1742554555961033696"
"1678597","386477","204282","275181","16946","1","0","DEFAULT","1742554561141119817","true","1678597","","1727222400000","1678597","1742554561141119817"
"1678598","386477","204282","279501","16946","1","0","DEFAULT","1742554561154937292","true","1678598","","1727222400000","1678598","1742554561154937292"
"1678599","386477","204282","293237","16946","1","0","DEFAULT","1743176871355437732","true","1678599","","1727222400000","1678599","1743176871355437732"
"1678600","386477","221206","297488","16946","1","0","DEFAULT","1743176941204719582","true","1678600","","1727222400000","1678600","1743176941204719582"
"1678601","386477","201926","297489","16946","1","0","DEFAULT","1742554555957879029","true","1678601","","1727222400000","1678601","1742554555957879029"
"1678602","386477","201927","297490","16946","1","0","DEFAULT","1743177681977133780","true","1678602","","1727222400000","1678602","1743177681977133780"
"1678603","386477","201927","297491","16946","1","0","DEFAULT","1742554561154521854","true","1678603","","1727222400000","1678603","1742554561154521854"
"1678605","386477","201927","297492","16946","1","0","DEFAULT","1742554555958852965","true","1678605","","1727222400000","1678605","1742554555958852965"
"1678606","386477","201927","297493","16946","1","0","DEFAULT","1743178030536345258","true","1678606","","1727222400000","1678606","1743178030536345258"
"1678611","386477","201927","297494","16946","1","0","DEFAULT","1742554561157322178","true","1678611","","1727222400000","1678611","1742554561157322178"
"1678612","386477","201927","297496","16946","1","0","DEFAULT","1742554555957633772","true","1678612","","1727222400000","1678612","1742554555957633772"
"1678613","386477","201927","297497","16946","1","0","DEFAULT","1743177056281856754","true","1678613","","1727222400000","1678613","1743177056281856754"
"1678614","386477","201927","297498","16946","1","0","DEFAULT","1743176924095057010","true","1678614","","1727222400000","1678614","1743176924095057010"
"1678615","386477","201927","297499","16946","1","0","DEFAULT","1743176977628338545","true","1678615","","1727222400000","1678615","1743176977628338545"
"1678616","386477","201927","297500","16946","1","0","DEFAULT","1743177009179496418","true","1678616","","1727222400000","1678616","1743177009179496418"
"1678617","386478","201926","235382","16946","1","0","DEFAULT","1742554561152189372","true","1678617","","1727222400000","1678617","1742554561152189372"
"1678618","386478","204282","275181","16946","1","0","DEFAULT","1742554561152699028","true","1678618","","1727222400000","1678618","1742554561152699028"
"1678619","386478","204282","279501","16946","1","0","DEFAULT","1742554555958121529","true","1678619","","1727222400000","1678619","1742554555958121529"
"1678620","386478","204282","293237","16946","1","0","DEFAULT","1743176871355681131","true","1678620","","1727222400000","1678620","1743176871355681131"
"1678621","386478","221206","297488","16946","1","0","DEFAULT","1743176941204972683","true","1678621","","1727222400000","1678621","1743176941204972683"
"1678622","386478","204282","297489","16946","1","0","DEFAULT","1742554561138546522","true","1678622","","1727222400000","1678622","1742554561138546522"
"1678623","386478","201927","297490","16946","1","0","DEFAULT","1743177681977378708","true","1678623","","1727222400000","1678623","1743177681977378708"
"1678624","386478","201927","297491","16946","1","0","DEFAULT","1742554561148822351","true","1678624","","1727222400000","1678624","1742554561148822351"
"1678625","386478","201927","297492","16946","1","0","DEFAULT","1742554561141957452","true","1678625","","1727222400000","1678625","1742554561141957452"
"1678626","386478","201927","297493","16946","1","0","DEFAULT","1743178030534621431","true","1678626","","1727222400000","1678626","1743178030534621431"
"1678627","386478","201927","297494","16946","1","0","DEFAULT","1742554561161104659","true","1678627","","1727222400000","1678627","1742554561161104659"
"1678628","386478","201927","297496","16946","1","0","DEFAULT","1742554555961527712","true","1678628","","1727222400000","1678628","1742554555961527712"
"1678630","386478","201927","297497","16946","1","0","DEFAULT","1743177056282099771","true","1678630","","1727222400000","1678630","1743177056282099771"
"1678632","386478","201927","297498","16946","1","0","DEFAULT","1743176924095308623","true","1678632","","1727222400000","1678632","1743176924095308623"
"1678633","386478","201927","297499","16946","1","0","DEFAULT","1743176982877827454","true","1678633","","1727222400000","1678633","1743176982877827454"
"1678634","386478","201927","297500","16946","1","0","DEFAULT","1743177009179743472","true","1678634","","1727222400000","1678634","1743177009179743472"
"1678636","386479","204282","235382","16946","1","0","DEFAULT","1742554561158130352","true","1678636","","1727222400000","1678636","1742554561158130352"
"1678637","386479","204282","275181","16946","1","0","DEFAULT","1742554561149934472","true","1678637","","1727222400000","1678637","1742554561149934472"
"1678638","386479","204282","279501","16946","1","0","DEFAULT","1742554566369137457","true","1678638","","1727222400000","1678638","1742554566369137457"
"1678639","386479","204282","293237","16946","1","0","DEFAULT","1743176871355927260","true","1678639","","1727222400000","1678639","1743176871355927260"
"1678640","386479","201926","297488","16946","1","0","DEFAULT","1743176941191957865","true","1678640","","1727222400000","1678640","1743176941191957865"
"1678641","386479","204282","297489","16946","1","0","DEFAULT","1742554555956908002","true","1678641","","1727222400000","1678641","1742554555956908002"
"1678642","386479","201927","297490","16946","1","0","DEFAULT","1743177681977618514","true","1678642","","1727222400000","1678642","1743177681977618514"
"1678644","386479","201927","297491","16946","1","0","DEFAULT","1742554561164226925","true","1678644","","1727222400000","1678644","1742554561164226925"
"1678645","386479","201927","297492","16946","1","0","DEFAULT","1742554561163848170","true","1678645","","1727222400000","1678645","1742554561163848170"
"1678646","386479","201927","297493","16946","1","0","DEFAULT","1743178030534379487","true","1678646","","1727222400000","1678646","1743178030534379487"
"1678647","386479","201927","297494","16946","1","0","DEFAULT","1742554561161555098","true","1678647","","1727222400000","1678647","1742554561161555098"
"1678648","386479","201927","297496","16946","1","0","DEFAULT","1742554561155744724","true","1678648","","1727222400000","1678648","1742554561155744724"
"1678649","386479","201927","297497","16946","1","0","DEFAULT","1743177056282347807","true","1678649","","1727222400000","1678649","1743177056282347807"
"1678650","386479","201927","297498","16946","1","0","DEFAULT","1743176924095559103","true","1678650","","1727222400000","1678650","1743176924095559103"
"1678651","386479","201927","297499","16946","1","0","DEFAULT","1743176977628825304","true","1678651","","1727222400000","1678651","1743176977628825304"
"1678652","386479","201927","297500","16946","1","0","DEFAULT","1743177009179989288","true","1678652","","1727222400000","1678652","1743177009179989288"
"1628762","386480","201926","284088","16946","1","0","DEFAULT","1742554586942675107","true","1628762","","1725840000000","1628762","1742554586942675107"
"1678653","386481","204282","235382","16946","1","0","DEFAULT","1742554561139365811","true","1678653","","1727222400000","1678653","1742554561139365811"
"1678654","386481","204282","275181","16946","1","0","DEFAULT","1742554561158519467","true","1678654","","1727222400000","1678654","1742554561158519467"
"1678655","386481","204282","279501","16946","1","0","DEFAULT","1742554555960302488","true","1678655","","1727222400000","1678655","1742554555960302488"
"1678656","386481","201926","293237","16946","1","0","DEFAULT","1743176871349241647","true","1678656","","1727222400000","1678656","1743176871349241647"
"1678657","386481","221206","297488","16946","1","0","DEFAULT","1743176941205215827","true","1678657","","1727222400000","1678657","1743176941205215827"
"1678659","386481","204282","297489","16946","1","0","DEFAULT","1742554561161938352","true","1678659","","1727222400000","1678659","1742554561161938352"
"1678660","386481","201927","297490","16946","1","0","DEFAULT","1743177681977860944","true","1678660","","1727222400000","1678660","1743177681977860944"
"1678661","386481","201927","297491","16946","1","0","DEFAULT","1742554555959093244","true","1678661","","1727222400000","1678661","1742554555959093244"
"1678662","386481","201927","297492","16946","1","0","DEFAULT","1742554555958366380","true","1678662","","1727222400000","1678662","1742554555958366380"
"1678663","386481","201927","297493","16946","1","0","DEFAULT","1743178030538090254","true","1678663","","1727222400000","1678663","1743178030538090254"
"1678664","386481","201927","297494","16946","1","0","DEFAULT","1742554561151106325","true","1678664","","1727222400000","1678664","1742554561151106325"
"1678665","386481","201927","297496","16946","1","0","DEFAULT","1742554561165479591","true","1678665","","1727222400000","1678665","1742554561165479591"
"1678666","386481","201927","297497","16946","1","0","DEFAULT","1743177056282618257","true","1678666","","1727222400000","1678666","1743177056282618257"
"1678667","386481","201927","297498","16946","1","0","DEFAULT","1743176924095806414","true","1678667","","1727222400000","1678667","1743176924095806414"
"1678669","386481","201927","297499","16946","1","0","DEFAULT","1743176982878315911","true","1678669","","1727222400000","1678669","1743176982878315911"
"1678670","386481","201927","297500","16946","1","0","DEFAULT","1743177009180231614","true","1678670","","1727222400000","1678670","1743177009180231614"
"1678671","386482","204282","235382","16946","1","0","DEFAULT","1742554566369884687","true","1678671","","1727222400000","1678671","1742554566369884687"
"1678672","386482","204282","275181","16946","1","0","DEFAULT","1742554555961771927","true","1678672","","1727222400000","1678672","1742554555961771927"
"1678673","386482","204282","279501","16946","1","0","DEFAULT","1742554561142882803","true","1678673","","1727222400000","1678673","1742554561142882803"
"1678674","386482","201926","293237","16946","1","0","DEFAULT","1743176866165182796","true","1678674","","1727222400000","1678674","1743176866165182796"
"1678676","386482","221206","297488","16946","1","0","DEFAULT","1743176941205461107","true","1678676","","1727222400000","1678676","1743176941205461107"
"1678678","386482","204282","297489","16946","1","0","DEFAULT","1742554555962015278","true","1678678","","1727222400000","1678678","1742554555962015278"
"1678680","386482","201927","297490","16946","1","0","DEFAULT","1743177681978097591","true","1678680","","1727222400000","1678680","1743177681978097591"
"1678681","386482","201927","297491","16946","1","0","DEFAULT","1742554561143734596","true","1678681","","1727222400000","1678681","1742554561143734596"
"1678682","386482","201927","297492","16946","1","0","DEFAULT","1742554555960544783","true","1678682","","1727222400000","1678682","1742554555960544783"
"1678683","386482","201927","297493","16946","1","0","DEFAULT","1743178030540098348","true","1678683","","1727222400000","1678683","1743178030540098348"
"1678684","386482","201927","297494","16946","1","0","DEFAULT","1742554561139829381","true","1678684","","1727222400000","1678684","1742554561139829381"
"1678685","386482","201927","297496","16946","1","0","DEFAULT","1742554561144145991","true","1678685","","1727222400000","1678685","1742554561144145991"
"1678686","386482","201927","297497","16946","1","0","DEFAULT","1743177056282886199","true","1678686","","1727222400000","1678686","1743177056282886199"
"1678687","386482","201927","297498","16946","1","0","DEFAULT","1743176924096051703","true","1678687","","1727222400000","1678687","1743176924096051703"
"1678688","386482","201927","297499","16946","1","0","DEFAULT","1743176982878556768","true","1678688","","1727222400000","1678688","1743176982878556768"
"1678689","386482","201927","297500","16946","1","0","DEFAULT","1743177009180478011","true","1678689","","1727222400000","1678689","1743177009180478011"
"1678690","386483","204282","235382","16946","1","0","DEFAULT","1742554555956663481","true","1678690","","1727222400000","1678690","1742554555956663481"
"1678691","386483","204282","275181","16946","1","0","DEFAULT","1742554561140707046","true","1678691","","1727222400000","1678691","1742554561140707046"
"1678692","386483","204282","279501","16946","1","0","DEFAULT","1742554555957392210","true","1678692","","1727222400000","1678692","1742554555957392210"
"1678693","386483","201926","293237","16946","1","0","DEFAULT","1743176871348486870","true","1678693","","1727222400000","1678693","1743176871348486870"
"1678694","386483","221206","297488","16946","1","0","DEFAULT","1743176941205724006","true","1678694","","1727222400000","1678694","1743176941205724006"
"1678695","386483","204282","297489","16946","1","0","DEFAULT","1742554555957149285","true","1678695","","1727222400000","1678695","1742554555957149285"
"1678696","386483","201927","297490","16946","1","0","DEFAULT","1743177681978340881","true","1678696","","1727222400000","1678696","1743177681978340881"
"1678697","386483","201927","297491","16946","1","0","DEFAULT","1742554555960060419","true","1678697","","1727222400000","1678697","1742554555960060419"
"1678698","386483","201927","297492","16946","1","0","DEFAULT","1742554561158968514","true","1678698","","1727222400000","1678698","1742554561158968514"
"1678699","386483","201927","297493","16946","1","0","DEFAULT","1743178030537339666","true","1678699","","1727222400000","1678699","1743178030537339666"
"1678700","386483","201927","297494","16946","1","0","DEFAULT","1742554561160692790","true","1678700","","1727222400000","1678700","1742554561160692790"
"1678701","386483","201927","297496","16946","1","0","DEFAULT","1742554555960790067","true","1678701","","1727222400000","1678701","1742554555960790067"
"1678702","386483","201927","297497","16946","1","0","DEFAULT","1743177056283139782","true","1678702","","1727222400000","1678702","1743177056283139782"
"1678703","386483","201927","297498","16946","1","0","DEFAULT","1743176924096299136","true","1678703","","1727222400000","1678703","1743176924096299136"
"1678704","386483","201927","297499","16946","1","0","DEFAULT","1743176977628582961","true","1678704","","1727222400000","1678704","1743176977628582961"
"1678705","386483","201927","297500","16946","1","0","DEFAULT","1743177009180722285","true","1678705","","1727222400000","1678705","1743177009180722285"
"1678706","386484","204282","235382","16946","1","0","DEFAULT","1742554555962750717","true","1678706","","1727222400000","1678706","1742554555962750717"
"1678707","386484","204282","275181","16946","1","0","DEFAULT","1742554555962995662","true","1678707","","1727222400000","1678707","1742554555962995662"
"1678709","386484","204282","279501","16946","1","0","DEFAULT","1742554607642833925","true","1678709","","1727222400000","1678709","1742554607642833925"
"1678710","386484","201926","293237","16946","1","0","DEFAULT","1743176866164682483","true","1678710","","1727222400000","1678710","1743176866164682483"
"1678711","386484","221206","297488","16946","1","0","DEFAULT","1743176941205975589","true","1678711","","1727222400000","1678711","1743176941205975589"
"1678712","386484","204282","297489","16946","1","0","DEFAULT","1742554602392084447","true","1678712","","1727222400000","1678712","1742554602392084447"
"1678713","386484","201927","297490","16946","1","0","DEFAULT","1743177681978587153","true","1678713","","1727222400000","1678713","1743177681978587153"
"1678714","386484","201927","297491","16946","1","0","DEFAULT","1742554607643352539","true","1678714","","1727222400000","1678714","1742554607643352539"
"1678715","386484","201927","297492","16946","1","0","DEFAULT","1742554607650071911","true","1678715","","1727222400000","1678715","1742554607650071911"
"1678716","386484","201927","297493","16946","1","0","DEFAULT","1743178030536841647","true","1678716","","1727222400000","1678716","1743178030536841647"
"1678717","386484","201927","297494","16946","1","0","DEFAULT","1742554607646355910","true","1678717","","1727222400000","1678717","1742554607646355910"
"1678718","386484","201927","297496","16946","1","0","DEFAULT","1742554612792061140","true","1678718","","1727222400000","1678718","1742554612792061140"
"1678719","386484","201927","297497","16946","1","0","DEFAULT","1743177056283383867","true","1678719","","1727222400000","1678719","1743177056283383867"
"1678720","386484","201927","297498","16946","1","0","DEFAULT","1743176924096570620","true","1678720","","1727222400000","1678720","1743176924096570620"
"1678721","386484","201927","297499","16946","1","0","DEFAULT","1743176982878838752","true","1678721","","1727222400000","1678721","1743176982878838752"
"1678722","386484","201927","297500","16946","1","0","DEFAULT","1743177009181688947","true","1678722","","1727222400000","1678722","1743177009181688947"
"1678723","386485","204282","235382","16946","1","0","DEFAULT","1742554602391580890","true","1678723","","1727222400000","1678723","1742554602391580890"
"1678724","386485","204282","275181","16946","1","0","DEFAULT","1742554612797041906","true","1678724","","1727222400000","1678724","1742554612797041906"
"1678725","386485","204282","279501","16946","1","0","DEFAULT","1742554607645375881","true","1678725","","1727222400000","1678725","1742554607645375881"
"1678726","386485","201926","293237","16946","1","0","DEFAULT","1743176866164437510","true","1678726","","1727222400000","1678726","1743176866164437510"
"1678727","386485","221206","297488","16946","1","0","DEFAULT","1743176941206224192","true","1678727","","1727222400000","1678727","1743176941206224192"
"1678728","386485","204282","297489","16946","1","0","DEFAULT","1742554602392327838","true","1678728","","1727222400000","1678728","1742554602392327838"
"1678729","386485","201927","297490","16946","1","0","DEFAULT","1743177681978835766","true","1678729","","1727222400000","1678729","1743177681978835766"
"1678730","386485","201927","297491","16946","1","0","DEFAULT","1742554607654007841","true","1678730","","1727222400000","1678730","1742554607654007841"
"1678732","386485","201927","297492","16946","1","0","DEFAULT","1742554607646836366","true","1678732","","1727222400000","1678732","1742554607646836366"
"1678733","386485","201927","297493","16946","1","0","DEFAULT","1743178030534133393","true","1678733","","1727222400000","1678733","1743178030534133393"
"1678734","386485","201927","297494","16946","1","0","DEFAULT","1742554612793822711","true","1678734","","1727222400000","1678734","1742554612793822711"
"1678735","386485","201927","297496","16946","1","0","DEFAULT","1742554607654257097","true","1678735","","1727222400000","1678735","1742554607654257097"
"1678736","386485","201927","297497","16946","1","0","DEFAULT","1743177056283629469","true","1678736","","1727222400000","1678736","1743177056283629469"
"1678737","386485","201927","297498","16946","1","0","DEFAULT","1743176924096830138","true","1678737","","1727222400000","1678737","1743176924096830138"
"1678739","386485","201927","297499","16946","1","0","DEFAULT","1743176982879094736","true","1678739","","1727222400000","1678739","1743176982879094736"
"1678740","386485","201927","297500","16946","1","0","DEFAULT","1743177009173221291","true","1678740","","1727222400000","1678740","1743177009173221291"
"1678763","386487","204282","235382","16946","1","0","DEFAULT","1742554612794561830","true","1678763","","1727222400000","1678763","1742554612794561830"
"1678764","386487","204282","275181","16946","1","0","DEFAULT","1742554612793317161","true","1678764","","1727222400000","1678764","1742554612793317161"
"1678765","386487","204282","279501","16946","1","0","DEFAULT","1742554602393294345","true","1678765","","1727222400000","1678765","1742554602393294345"
"1678766","386487","201926","293237","16946","1","0","DEFAULT","1743176866163444130","true","1678766","","1727222400000","1678766","1743176866163444130"
"1678767","386487","221206","297488","16946","1","0","DEFAULT","1743176941191707454","true","1678767","","1727222400000","1678767","1743176941191707454"
"1678768","386487","204282","297489","16946","1","0","DEFAULT","1742554602392815733","true","1678768","","1727222400000","1678768","1742554602392815733"
"1678769","386487","201927","297490","16946","1","0","DEFAULT","1743177681979329193","true","1678769","","1727222400000","1678769","1743177681979329193"
"1678770","386487","201927","297491","16946","1","0","DEFAULT","1742554612794806974","true","1678770","","1727222400000","1678770","1742554612794806974"
"1678771","386487","201927","297492","16946","1","0","DEFAULT","1742554607651048053","true","1678771","","1727222400000","1678771","1742554607651048053"
"1678772","386487","201927","297493","16946","1","0","DEFAULT","1743178030537839856","true","1678772","","1727222400000","1678772","1743178030537839856"
"1678773","386487","201927","297494","16946","1","0","DEFAULT","1742554607652267729","true","1678773","","1727222400000","1678773","1742554607652267729"
"1678774","386487","201927","297496","16946","1","0","DEFAULT","1742554607652998424","true","1678774","","1727222400000","1678774","1742554607652998424"
"1678775","386487","201927","297497","16946","1","0","DEFAULT","1743177056283875139","true","1678775","","1727222400000","1678775","1743177056283875139"
"1678776","386487","201927","297498","16946","1","0","DEFAULT","1743176924097084622","true","1678776","","1727222400000","1678776","1743176924097084622"
"1678782","386487","201927","297499","16946","1","0","DEFAULT","1743176982879584290","true","1678782","","1727222400000","1678782","1743176982879584290"
"1678785","386487","201927","297500","16946","1","0","DEFAULT","1743177009172970913","true","1678785","","1727222400000","1678785","1743177009172970913"
"1678786","386488","204282","235382","16946","1","0","DEFAULT","1742554602391835180","true","1678786","","1727222400000","1678786","1742554602391835180"
"1678787","386488","204282","275181","16946","1","0","DEFAULT","1742554607653262805","true","1678787","","1727222400000","1678787","1742554607653262805"
"1678788","386488","204282","279501","16946","1","0","DEFAULT","1742554602394278172","true","1678788","","1727222400000","1678788","1742554602394278172"
"1678789","386488","201926","293237","16946","1","0","DEFAULT","1743176866163691278","true","1678789","","1727222400000","1678789","1743176866163691278"
"1678790","386488","221206","297488","16946","1","0","DEFAULT","1743176941206733045","true","1678790","","1727222400000","1678790","1743176941206733045"
"1678793","386488","204282","297489","16946","1","0","DEFAULT","1742554602393057807","true","1678793","","1727222400000","1678793","1742554602393057807"
"1678796","386488","201927","297490","16946","1","0","DEFAULT","1743177681979570705","true","1678796","","1727222400000","1678796","1743177681979570705"
